Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,ObjectId,x,y
2705546,2023-09-12T04:00:00Z,Ohio,Toledo,800 block of Utah St,0,1,0,0,0,N/A,421,-83.5273773041894,41.6353455387777
2705559,2023-09-11T04:00:00Z,Ohio,Toledo,222 McTigue Dr,0,0,0,0,1,N/A,422,-83.6734199916303,41.644719988667
2698165,2023-09-03T04:00:00Z,Ohio,Toledo,2635 N Detroit Ave,0,2,0,0,1,N/A,423,-83.5653633457161,41.6727180602296
2698618,2023-09-03T04:00:00Z,Ohio,Toledo,3000 block of Arlington Ave,0,1,0,0,0,N/A,424,-83.6166440303412,41.6213507600845
2697850,2023-09-02T04:00:00Z,Ohio,Toledo,200 block of Langdon St,1,0,0,0,1,N/A,425,-83.5581364396795,41.6352799707578
2694448,2023-08-29T04:00:00Z,Ohio,Toledo,800 block of Vance St,0,1,0,0,0,N/A,426,-83.5643533276213,41.6469369746857
2693497,2023-08-27T04:00:00Z,Ohio,Toledo,800 block of Walnut St,0,1,0,0,0,N/A,427,-83.5325069243119,41.6600292499034
2693503,2023-08-27T04:00:00Z,Ohio,Toledo,I-75 and Collingwood Blvd,0,2,0,0,0,N/A,428,-83.5548739804515,41.6551119979611
2693475,2023-08-26T04:00:00Z,Ohio,Toledo,700 block of Norwood Ave,1,0,0,0,0,N/A,429,-83.561499463507,41.6556624359985
2693394,2023-08-25T04:00:00Z,Ohio,Toledo,701 E Central Ave,0,0,0,0,2,N/A,430,-83.5274499859807,41.6799300173581
2687011,2023-08-21T04:00:00Z,Ohio,Toledo,1902 N Detroit Ave,1,0,0,0,0,N/A,431,-83.5737243774938,41.6588717843644
2679629,2023-08-12T04:00:00Z,Ohio,Toledo,N Miller St and Pinewood Ave,0,1,0,0,0,N/A,432,-83.56482397027,41.6511499984118
2679654,2023-08-12T04:00:00Z,Ohio,Toledo,Fernwood Ave and Smead Ave,1,0,0,0,0,N/A,433,-83.5803689641221,41.6546159987894
2676510,2023-08-08T04:00:00Z,Ohio,Toledo,828 Phillips Ave,0,1,0,0,0,N/A,434,-83.5625613593094,41.69238259157
2675744,2023-08-07T04:00:00Z,Ohio,Toledo,Hill Ave and Richards Rd,0,1,0,0,0,N/A,435,-83.6406040024987,41.6381820209062
2674091,2023-08-06T04:00:00Z,Ohio,Toledo,N/A,0,2,0,0,0,N/A,436,-83.5357170000808,41.6552979996861
2674108,2023-08-06T04:00:00Z,Ohio,Toledo,400 block of Bronson Ave,1,0,0,0,1,N/A,437,-83.5342165045358,41.6778858786844
2671468,2023-08-04T04:00:00Z,Ohio,Toledo,2500 block of Glenwood Ave,0,1,0,0,0,N/A,438,-83.5623331090738,41.6719026842211
2671470,2023-08-03T04:00:00Z,Ohio,Toledo,5860 Lewis Ave,0,1,0,0,0,N/A,439,-83.5651685496399,41.7225629333979
2670502,2023-07-31T04:00:00Z,Ohio,Toledo,1800 block of Balkan Pl,0,1,0,0,0,N/A,440,-83.5890820160153,41.6878330202244
2668027,2023-07-30T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,441,-83.5357170000808,41.6552979996861
2667694,2023-07-30T04:00:00Z,Ohio,Toledo,2100 Consaul St,0,1,0,0,0,N/A,442,-83.5002841538479,41.6572299796668
2666090,2023-07-28T04:00:00Z,Ohio,Toledo,4100 block of Ruskin Dr,0,0,0,1,0,N/A,443,-83.6386514989573,41.6428799731583
2665096,2023-07-27T04:00:00Z,Ohio,Toledo,1200 block of N Ontario St,0,1,0,0,0,N/A,444,-83.5252201590364,41.6626115395527
2663423,2023-07-25T04:00:00Z,Ohio,Toledo,2135 Stirrup Ln,0,1,0,0,0,N/A,445,-83.5965952384891,41.7230393185184
2663410,2023-07-25T04:00:00Z,Ohio,Toledo,Peru St and Alva St,0,1,0,0,0,N/A,446,-83.55759499721,41.6921119818593
2662558,2023-07-23T04:00:00Z,Ohio,Toledo,Arlington Ave and S Detroit Ave,0,1,0,0,0,N/A,447,-83.596865974546,41.6232629873523
2661631,2023-07-23T04:00:00Z,Ohio,Toledo,Marion St and Western Ave,0,1,0,0,0,N/A,448,-83.5556850136259,41.6344500199557
2658152,2023-07-19T04:00:00Z,Ohio,Toledo,4045 Heatherdowns Blvd,1,0,0,0,1,N/A,449,-83.638782112203,41.5958379032196
2656709,2023-07-17T04:00:00Z,Ohio,Toledo,1600 block of Vance St,0,1,0,0,0,N/A,450,-83.5840285424861,41.6468712748072
2572568,2023-04-14T04:00:00Z,Ohio,Toledo,Vermaas Ave and Dryden Dr,0,0,1,0,1,N/A,451,-83.5603570022983,41.6968149839173
2570622,2023-04-12T04:00:00Z,Ohio,Toledo,998 Dorr St,1,5,0,0,0,N/A,452,-83.5672666359529,41.6530765398599
2569339,2023-04-10T04:00:00Z,Ohio,Toledo,55 Poplar St,1,0,0,0,1,N/A,453,-83.4956259947393,41.6495203047832
2568071,2023-04-09T04:00:00Z,Ohio,Toledo,Brook Point Rd,0,1,0,0,1,N/A,454,-83.498973861293,41.7180669220199
2569341,2023-04-08T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,455,-83.5357170000808,41.6552979996861
2566586,2023-04-07T04:00:00Z,Ohio,Toledo,200 block of McTigue Dr,0,1,0,0,0,N/A,456,-83.6768435843658,41.6425427232971
2565292,2023-04-05T04:00:00Z,Ohio,Toledo,806 Cherry St,0,1,0,0,0,N/A,457,-83.5330171620034,41.6589652849011
2563745,2023-04-02T04:00:00Z,Ohio,Toledo,1400 block of Colburn St,0,1,0,0,0,N/A,458,-83.5763867180946,41.629846465773
2563749,2023-04-01T04:00:00Z,Ohio,Toledo,3800 block of Upton Ave,0,1,0,0,0,N/A,459,-83.5894663422433,41.6901522899161
2562514,2023-04-01T04:00:00Z,Ohio,Toledo,700 block of Southbriar Rd,0,2,0,0,0,N/A,460,-83.6335110640172,41.6472860037473
2559452,2023-03-29T04:00:00Z,Ohio,Toledo,1520 Cherry St,0,1,0,0,0,N/A,461,-83.5372163278159,41.6639350408665
2559405,2023-03-29T04:00:00Z,Ohio,Toledo,2200 Arlington Ave,0,0,0,0,1,N/A,462,-83.5986416806563,41.6245615537337
2559538,2023-03-28T04:00:00Z,Ohio,Toledo,2000 block of Avondale Ave,0,1,0,0,0,N/A,463,-83.595676611398,41.6492430292548
2556526,2023-03-25T04:00:00Z,Ohio,Toledo,1800 block of Christian Ave,0,1,0,0,1,N/A,464,-83.5900873206497,41.7104311591674
2553816,2023-03-24T04:00:00Z,Ohio,Toledo,600 block of Reinick Dr,0,1,0,0,0,N/A,465,-83.4850840771323,41.6634179425494
2559385,2023-03-22T04:00:00Z,Ohio,Toledo,5300 block of Springdale Ave,0,1,0,0,1,N/A,466,-83.6083613657923,41.7128653177119
2551438,2023-03-21T04:00:00Z,Ohio,Toledo,1300 block of Woodruff Ave,0,1,0,0,0,N/A,467,-83.5746425069181,41.6600622656224
2545680,2023-03-11T05:00:00Z,Ohio,Toledo,410 Starr Ave,0,1,0,0,1,N/A,468,-83.525021413068,41.6432443132417
2544637,2023-03-11T05:00:00Z,Ohio,Toledo,Airport Hwy and Bryne Rd,0,1,0,0,1,N/A,469,-83.6258680295949,41.6242709951946
2542910,2023-03-09T05:00:00Z,Ohio,Toledo,3500 block of Upton Ave,0,1,0,0,0,N/A,470,-83.5893142152449,41.6850478389514
2535117,2023-02-26T05:00:00Z,Ohio,Toledo,4301 Bennett Rd,0,2,0,0,0,N/A,471,-83.5562971436269,41.6970174487275
2531391,2023-02-21T05:00:00Z,Ohio,Toledo,2100 block of Elliott Ave,0,1,0,0,0,N/A,472,-83.5825888610893,41.6626035359384
2529188,2023-02-19T05:00:00Z,Ohio,Toledo,3100 block of Kimball Ave,0,1,0,0,0,N/A,473,-83.5585945643047,41.6791429226791
2528037,2023-02-18T05:00:00Z,Ohio,Toledo,2903 Dorr St,0,1,0,0,0,N/A,474,-83.6128477490522,41.652658573363
2528039,2023-02-18T05:00:00Z,Ohio,Toledo,Jervis St and Sumner St,0,1,0,0,0,N/A,475,-83.5444489884601,41.6358870135324
2528041,2023-02-17T05:00:00Z,Ohio,Toledo,100 block of Lakeshore Ave,0,1,0,0,0,N/A,476,-83.5875525444125,41.6353097637303
2528043,2023-02-17T05:00:00Z,Ohio,Toledo,Upton Ave,0,1,0,0,0,N/A,477,-83.5893690852407,41.6869790711905
2524988,2023-02-11T05:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,478,-83.5357170000808,41.6552979996861
2519786,2023-02-06T05:00:00Z,Ohio,Toledo,600 block of Leach Ave,0,1,0,0,0,N/A,479,-83.5197708545554,41.6314625992631
2519788,2023-02-04T05:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,480,-83.5357170000808,41.6552979996861
2517487,2023-02-03T05:00:00Z,Ohio,Toledo,540 block of Shasta Dr,1,0,0,0,1,N/A,481,-83.5914324301084,41.6295285371988
2517489,2023-02-02T05:00:00Z,Ohio,Toledo,920 Matzinger Rd,0,1,0,0,0,N/A,482,-83.5243554712866,41.7052102140415
2515998,2023-01-31T05:00:00Z,Ohio,Toledo,3600 block of Willys Pkwy,0,1,0,0,0,N/A,483,-83.5714834877967,41.6877589718191
2516899,2023-01-31T05:00:00Z,Ohio,Toledo,3739 Upton Ave,0,1,0,0,0,N/A,484,-83.5895898956291,41.6881808274241
2511135,2023-01-25T05:00:00Z,Ohio,Toledo,5740 Hill Ave,0,0,1,0,0,N/A,485,-83.6784180364114,41.6389140122288
2512324,2023-01-25T05:00:00Z,Ohio,Toledo,3200 block of Downing Ave,1,0,0,0,0,N/A,486,-83.6226608455029,41.6518255587468
2511172,2023-01-24T05:00:00Z,Ohio,Toledo,2000 block of Avondale Ave,0,0,0,0,0,N/A,487,-83.595676611398,41.6492430292548
2507130,2023-01-20T05:00:00Z,Ohio,Toledo,700 block of Clark St,0,1,0,0,0,N/A,488,-83.5263672654334,41.6369979349209
2503853,2023-01-16T05:00:00Z,Ohio,Toledo,Sherman St and Kent St,0,1,0,0,0,N/A,489,-83.5418530288672,41.6650759853336
2504831,2023-01-16T05:00:00Z,Ohio,Toledo,1300 block of Oak St,0,1,0,0,0,N/A,490,-83.5250143109873,41.626592204406
2504833,2023-01-14T05:00:00Z,Ohio,Toledo,600 block of Mulberry St,0,1,0,0,0,N/A,491,-83.5236936410943,41.6620217693028
2499359,2023-01-09T05:00:00Z,Ohio,Toledo,1300 block of Page St,1,0,0,0,1,N/A,492,-83.5297324155732,41.6711535823463
2499361,2023-01-09T05:00:00Z,Ohio,Toledo,2820 Eldora Dr,0,1,0,0,0,N/A,493,-83.6123214494834,41.7126884648012
2498438,2023-01-08T05:00:00Z,Ohio,Toledo,2000 block of Marlow Rd,0,2,0,0,0,N/A,494,-83.5934519901908,41.684597261345
2499366,2023-01-07T05:00:00Z,Ohio,Toledo,900 block of Forsythe St,0,1,0,0,0,N/A,495,-83.516764516693,41.6326982907623
2497064,2023-01-06T05:00:00Z,Ohio,Toledo,300 block of W Park St,0,0,1,0,0,N/A,496,-83.5503134107221,41.6790922060884
2496480,2023-01-05T05:00:00Z,Ohio,Toledo,3200 block of Elm St,0,0,0,1,0,N/A,497,-83.5363285282105,41.6817620829297
2493708,2023-01-02T05:00:00Z,Ohio,Toledo,1200 block of Slater St,0,1,0,0,0,N/A,498,-83.5726265499783,41.706029508478
2493706,2023-01-01T05:00:00Z,Ohio,Toledo,1000 block of Fries Ave,0,1,0,0,0,N/A,499,-83.6277262396759,41.6205215063123
2493704,2022-12-31T05:00:00Z,Ohio,Toledo,1830 W Bancroft St,0,1,0,0,0,N/A,500,-83.5876262673513,41.6636482119333
2423030,2022-09-24T04:00:00Z,Ohio,Toledo,537 Woodville Rd,0,1,0,0,0,N/A,501,-83.5236456917194,41.6394205308072
2422361,2022-09-23T04:00:00Z,Ohio,Toledo,700 block of Champlain St,0,1,0,0,0,N/A,502,-83.5329359120809,41.661243363413
2427317,2022-09-22T04:00:00Z,Ohio,Toledo,3020 Tremainsville Rd,0,0,0,0,1,N/A,503,-83.6166699808731,41.7183799860973
2420769,2022-09-19T04:00:00Z,Ohio,Toledo,3700 block of Kershaw Ave,1,0,0,0,0,N/A,504,-83.6012485970007,41.6890667530924
2417751,2022-09-18T04:00:00Z,Ohio,Toledo,5765 Telegraph Rd,0,2,0,0,0,N/A,505,-83.5478269791185,41.7213970104777
2415484,2022-09-15T04:00:00Z,Ohio,Toledo,1400 block of N Huron St,0,1,0,0,0,N/A,506,-83.5197950821186,41.6625848060275
2415370,2022-09-14T04:00:00Z,Ohio,Toledo,900 block of Blum St,0,1,0,0,0,N/A,507,-83.5663084946675,41.6464333204467
2415373,2022-09-13T04:00:00Z,Ohio,Toledo,400 block of Boston Pl,0,1,0,0,0,N/A,508,-83.5547745135933,41.6760546347319
2413820,2022-09-12T04:00:00Z,Ohio,Toledo,2300 block of Rosedale St,0,1,0,0,0,N/A,509,-83.5834282406026,41.6678758358681
2413818,2022-09-12T04:00:00Z,Ohio,Toledo,4200 block of Royalton Rd,0,1,0,0,0,N/A,510,-83.5749485117314,41.6963289333653
2413814,2022-09-12T04:00:00Z,Ohio,Toledo,1400 block of Eleanor Ave,0,1,0,0,0,N/A,511,-83.5772415261728,41.6996721666446
2412746,2022-09-11T04:00:00Z,Ohio,Toledo,Cottage Ave and Central Ave,0,1,0,0,0,N/A,512,-83.5493199638494,41.6784799895243
2412718,2022-09-11T04:00:00Z,Ohio,Toledo,2073 Tremainsville Rd,0,1,0,0,0,N/A,513,-83.5950921962203,41.6986449629715
2412438,2022-09-10T04:00:00Z,Ohio,Toledo,4400 block of Grantley Rd,1,0,0,0,1,N/A,514,-83.6118919290135,41.6989942664585
2411376,2022-09-10T04:00:00Z,Ohio,Toledo,Hoiles Ave and Hillcrest Ave,1,0,0,0,0,N/A,515,-83.5740400400947,41.6852500114036
2412030,2022-09-10T04:00:00Z,Ohio,Toledo,600 block of Platt St,1,0,0,0,1,N/A,516,-83.5174484957469,41.6443774814457
2409576,2022-09-08T04:00:00Z,Ohio,Toledo,3325 Elm St,1,2,0,0,0,N/A,517,-83.5365265806795,41.6831520208359
2409580,2022-09-08T04:00:00Z,Ohio,Toledo,2804 W Sylvania Ave,0,1,0,0,1,N/A,518,-83.6106008963383,41.6921762711799
2408913,2022-09-07T04:00:00Z,Ohio,Toledo,Lagrange St and Hausman St,0,2,0,0,0,N/A,519,-83.5385310293022,41.6741639799352
2406877,2022-09-05T04:00:00Z,Ohio,Toledo,1270 Slater St,0,1,0,0,1,N/A,520,-83.5742589756991,41.7063330120484
2403539,2022-08-31T04:00:00Z,Ohio,Toledo,3300 block of N Erie St,0,1,0,0,0,N/A,521,-83.4915846602273,41.683909334236
2402653,2022-08-30T04:00:00Z,Ohio,Toledo,418 Burbank Dr,0,1,0,0,0,N/A,522,-83.6086920015124,41.6442319106765
2402643,2022-08-30T04:00:00Z,Ohio,Toledo,2 N Reynolds Rd,0,1,0,0,0,N/A,523,-83.6636587621074,41.6390145949621
2400652,2022-08-29T04:00:00Z,Ohio,Toledo,2620 Airport Hwy,1,2,0,0,0,N/A,524,-83.6072527450187,41.6291151060406
2401658,2022-08-29T04:00:00Z,Ohio,Toledo,4100 block of Douglas Rd,0,1,0,0,0,N/A,525,-83.6038861656593,41.6943496222706
2398376,2022-08-26T04:00:00Z,Ohio,Toledo,1000 block of Artis Pl,1,0,0,0,1,N/A,526,-83.5208099897435,41.6301998960618
2396062,2022-08-23T04:00:00Z,Ohio,Toledo,Kenwood Blvd and Midwood Ave,0,1,0,0,0,N/A,527,-83.5966349691774,41.6705180198336
2396035,2022-08-23T04:00:00Z,Ohio,Toledo,707 Woodsdale Ave,0,0,0,0,1,N/A,528,-83.5861799698623,41.6262300136146
2393515,2022-08-21T04:00:00Z,Ohio,Toledo,1000 block of Fries Ave,0,1,0,0,0,N/A,529,-83.6277262396759,41.6205215063123
2393520,2022-08-21T04:00:00Z,Ohio,Toledo,Avondale Ave and Brown Ave,0,1,0,0,1,N/A,530,-83.5869510208202,41.6492830133299
2393512,2022-08-20T04:00:00Z,Ohio,Toledo,1049 Western Ave,0,1,0,0,0,N/A,531,-83.5669966428027,41.6343541312466
2388202,2022-08-13T04:00:00Z,Ohio,Toledo,1700 block of Christian Ave,0,1,0,0,0,N/A,532,-83.587423416082,41.7104365293935
2386162,2022-08-13T04:00:00Z,Ohio,Toledo,W Alexis Rd and Tetherwood Dr,0,1,0,0,0,N/A,533,-83.5947730131217,41.7211999937723
2385334,2022-08-11T04:00:00Z,Ohio,Toledo,1700 block of Hamilton St,0,1,0,0,0,N/A,534,-83.5853351034393,41.643819696914
2385336,2022-08-10T04:00:00Z,Ohio,Toledo,700 block of Turner Ave,0,2,0,0,0,N/A,535,-83.6120516575558,41.6476864247585
2381769,2022-08-07T04:00:00Z,Ohio,Toledo,3335 Lagrange St,0,1,0,0,0,N/A,536,-83.5426401740417,41.6832139213444
2379378,2022-08-05T04:00:00Z,Ohio,Toledo,55 Poplar St,1,0,0,0,0,N/A,537,-83.4956259947393,41.6495203047832
2381765,2022-08-05T04:00:00Z,Ohio,Toledo,1000 block of Pinewood Ave,0,1,0,0,0,N/A,538,-83.5686041366811,41.6511604104647
2377003,2022-08-02T04:00:00Z,Ohio,Toledo,200 block of E Pearl St,0,1,0,0,0,N/A,539,-83.5404308412622,41.684061562397
2376998,2022-08-01T04:00:00Z,Ohio,Toledo,1500 block of Idaho St,0,1,0,0,0,N/A,540,-83.5088606285802,41.6381854354474
2374771,2022-07-31T04:00:00Z,Ohio,Toledo,N Detroit Ave and Council St,1,1,0,0,2,N/A,541,-83.569291021785,41.6661720029904
2373057,2022-07-29T04:00:00Z,Ohio,Toledo,1500 block of South Ave,0,1,0,0,1,N/A,542,-83.580114841508,41.6307346681016
2373639,2022-07-29T04:00:00Z,Ohio,Toledo,3406 Gibraltar Heights Dr,1,0,0,0,1,N/A,543,-83.6236732279635,41.6231426649593
2373073,2022-07-28T04:00:00Z,Ohio,Toledo,3800 block of Jackman Rd,0,1,0,0,0,N/A,544,-83.5846928232825,41.6901952813621
2372152,2022-07-28T04:00:00Z,Ohio,Toledo,300 block of Dennis Ct,0,1,0,0,0,N/A,545,-83.5514896494838,41.6447951338039
2369371,2022-07-24T04:00:00Z,Ohio,Toledo,4100 block of Upton Ave,0,1,0,0,0,N/A,546,-83.5895896746436,41.6941473388922
2369375,2022-07-23T04:00:00Z,Ohio,Toledo,1400 block of Upton Ave,0,2,0,0,0,N/A,547,-83.588286018842,41.6543617670936
2366701,2022-07-21T04:00:00Z,Ohio,Toledo,200 block of E Pearl St,0,1,0,0,0,N/A,548,-83.5404308412622,41.684061562397
2365176,2022-07-20T04:00:00Z,Ohio,Toledo,500 block of Hobart St,0,1,0,0,0,N/A,549,-83.5503341025164,41.639065278675
2363221,2022-07-17T04:00:00Z,Ohio,Toledo,700 block of Leonard St,0,1,0,0,0,N/A,550,-83.5183887506767,41.6373518228129
2656437,2023-07-16T04:00:00Z,Ohio,Toledo,800 block of Waybridge Rd,0,1,0,0,0,N/A,551,-83.5631726619619,41.7108223643463
2651334,2023-07-12T04:00:00Z,Ohio,Toledo,700 block of Siegel Court,0,2,0,0,0,N/A,552,-83.5178313595177,41.6302553398547
2649923,2023-07-11T04:00:00Z,Ohio,Toledo,500 block of Dexter St,0,1,0,0,1,N/A,553,-83.5323826280193,41.6770138146662
2647989,2023-07-09T04:00:00Z,Ohio,Toledo,700 block of N Michigan Ave,1,0,0,0,0,N/A,554,-83.5331460495854,41.660106940237696
2645900,2023-07-05T04:00:00Z,Ohio,Toledo,702 N Erie St,0,2,0,0,0,N/A,555,-83.5313797569209,41.6577046044958
2645895,2023-07-05T04:00:00Z,Ohio,Toledo,5500 block of Yarmouth Ave,0,1,0,0,0,N/A,556,-83.6424939985677,41.7161275641217
2645886,2023-07-05T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,557,-83.5357170000808,41.6552979996861
2645882,2023-07-04T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,558,-83.5357170000808,41.6552979996861
2645880,2023-07-04T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,559,-83.5357170000808,41.6552979996861
2642428,2023-07-03T04:00:00Z,Ohio,Toledo,N Erie St and Locust St,0,1,0,0,1,N/A,560,-83.5296899656844,41.6591830044167
2645878,2023-07-03T04:00:00Z,Ohio,Toledo,700 block of Brighton Ave,0,1,0,0,0,N/A,561,-83.5814376350184,41.6266965888179
2642430,2023-07-02T04:00:00Z,Ohio,Toledo,4477 Monroe St,0,1,0,0,1,N/A,562,-83.6187088789886,41.6874607802336
2638744,2023-06-28T04:00:00Z,Ohio,Toledo,500 block of Potter St,0,1,0,0,1,N/A,563,-83.5243465617956,41.6406257918552
2648129,2023-06-25T04:00:00Z,Ohio,Toledo,Norwood Ave,0,1,0,0,1,N/A,564,-83.5543520395084,41.6557613683377
2636254,2023-06-25T04:00:00Z,Ohio,Toledo,500 block of W Laskey Rd,0,1,0,0,0,N/A,565,-83.5581117009749,41.7072193060329
2636256,2023-06-24T04:00:00Z,Ohio,Toledo,N/A,0,1,0,0,0,N/A,566,-83.5357170000808,41.6552979996861
2630341,2023-06-17T04:00:00Z,Ohio,Toledo,N Detroit Ave and Monroe St,0,1,0,0,0,N/A,567,-83.5703059860038,41.6645900030215
2630343,2023-06-17T04:00:00Z,Ohio,Toledo,5300 block of Dorr St,0,1,0,0,0,N/A,568,-83.668338307408,41.6534465993177
2624545,2023-06-12T04:00:00Z,Ohio,Toledo,2293 Kent St,0,1,0,0,0,N/A,569,-83.542211355156,41.665000045806
2623806,2023-06-11T04:00:00Z,Ohio,Toledo,710 S Reynolds Rd,0,1,0,0,0,N/A,570,-83.6659461000946,41.6271301878256
2621337,2023-06-09T04:00:00Z,Ohio,Toledo,2900 block of Fulton St,0,1,0,0,1,N/A,571,-83.5506321231034,41.6766887503374
2617839,2023-06-05T04:00:00Z,Ohio,Toledo,932 N Huron St,0,2,0,0,1,N/A,572,-83.5277177872416,41.6585982833574
2614422,2023-06-01T04:00:00Z,Ohio,Toledo,3325 Stickney Ave,0,1,0,0,0,N/A,573,-83.5269199979294,41.6837022507079
2611685,2023-05-29T04:00:00Z,Ohio,Toledo,800 block of N Ontario St,0,1,0,0,0,N/A,574,-83.5312052412107,41.659759398752
2612786,2023-05-27T04:00:00Z,Ohio,Toledo,900 block of 13th St,0,1,0,0,0,N/A,575,-83.5463237482036,41.649861307268
2607650,2023-05-24T04:00:00Z,Ohio,Toledo,1690 South Ave,0,1,0,0,0,N/A,576,-83.5835331440648,41.6307908842594
2606496,2023-05-23T04:00:00Z,Ohio,Toledo,Everett St,0,2,0,0,0,N/A,577,-83.5352866612456,41.6760593871852
2606499,2023-05-23T04:00:00Z,Ohio,Toledo,100 block of Warsaw St,0,1,0,0,0,N/A,578,-83.5435002507391,41.678948298526
2605521,2023-05-21T04:00:00Z,Ohio,Toledo,1700 block of Finch St,0,1,0,0,1,N/A,579,-83.5860866879049,41.6343476992273
2604224,2023-05-20T04:00:00Z,Ohio,Toledo,N Cove Blvd and Monroe St,0,1,0,0,0,N/A,580,-83.5870749892277,41.6725600191792
2603089,2023-05-19T04:00:00Z,Ohio,Toledo,1800 block of Broadway,2,0,0,0,0,N/A,581,-83.5601914697409,41.6282524534486
2602062,2023-05-18T04:00:00Z,Ohio,Toledo,Smead Ave and Elmwood Ave,0,2,0,0,2,N/A,582,-83.5767970155158,41.6626630033191
2602212,2023-05-17T04:00:00Z,Ohio,Toledo,100 block of Caroline Ave,0,1,0,0,0,N/A,583,-83.5579304667646,41.6964367336291
2599614,2023-05-15T04:00:00Z,Ohio,Toledo,1900 block of Chase St,0,1,0,0,0,N/A,584,-83.5112150213117,41.669949800331
2599623,2023-05-14T04:00:00Z,Ohio,Toledo,1000 block of Norwood Ave,0,1,0,0,0,N/A,585,-83.5679772850894,41.6555561903324
2599612,2023-05-14T04:00:00Z,Ohio,Toledo,1100 block of Sisson Dr,0,1,0,0,0,N/A,586,-83.5196787206449,41.6307291388059
2596980,2023-05-12T04:00:00Z,Ohio,Toledo,900 block of Moore St,0,1,0,0,0,N/A,587,-83.5367537637165,41.6693601087049
2595813,2023-05-11T04:00:00Z,Ohio,Toledo,City Park Ave,0,1,0,0,0,N/A,588,-83.5574488071773,41.6468137059669
2594934,2023-05-11T04:00:00Z,Ohio,Toledo,500 block of Walden Ave,0,1,0,0,0,N/A,589,-83.5232765739691,41.6406443455489
2594932,2023-05-11T04:00:00Z,Ohio,Toledo,Forsythe St and Stillman St,0,2,0,0,0,N/A,590,-83.5166519991104,41.6302430168524
2593471,2023-05-09T04:00:00Z,Ohio,Toledo,5100 block of Norwich Rd,0,2,0,0,0,N/A,591,-83.6630247302816,41.6202125956386
2594901,2023-05-09T04:00:00Z,Ohio,Toledo,Airport Hwy and Eastgate Rd,0,2,0,0,0,N/A,592,-83.6580257880835,41.617030916755
2591197,2023-05-07T04:00:00Z,Ohio,Toledo,Monroe St and Talmadge Rd,0,1,0,0,1,N/A,593,-83.6449527009751,41.6991254974119
2589101,2023-05-05T04:00:00Z,Ohio,Toledo,1210 Collingwood Blvd,0,1,0,0,1,N/A,594,-83.5530773193405,41.6521405293682
2589086,2023-05-04T04:00:00Z,Ohio,Toledo,Locust St and Sherman St,0,1,0,0,0,N/A,595,-83.5362389976177,41.6669070121602
2589105,2023-05-04T04:00:00Z,Ohio,Toledo,Colburn St and Stebbins St,0,1,0,0,0,N/A,596,-83.5648760213525,41.6298209883572
2585249,2023-04-29T04:00:00Z,Ohio,Toledo,3100 block of Scottwood Ave,0,1,0,0,0,N/A,597,-83.5599409906936,41.6790616624585
2578145,2023-04-21T04:00:00Z,Ohio,Toledo,4100 block of Amsterdam Rd,1,0,0,0,2,N/A,598,-83.6406776562672,41.6437180160441
2576982,2023-04-18T04:00:00Z,Ohio,Toledo,800 block of Vance St,1,0,0,0,0,N/A,599,-83.5643533276213,41.6469369746857
2575469,2023-04-16T04:00:00Z,Ohio,Toledo,3800 block of Upton Ave,1,1,0,0,1,N/A,600,-83.5894663422433,41.6901522899161
2491424,2022-12-30T05:00:00Z,Ohio,Toledo,Berdan Ave and Watson Ave,1,0,0,0,0,N/A,601,-83.5779630224663,41.6888150019841
2484753,2022-12-19T05:00:00Z,Ohio,Toledo,1300 block of Greenwood Ave,0,1,0,0,0,N/A,602,-83.5113820567506,41.6417531112151
2484762,2022-12-19T05:00:00Z,Ohio,Toledo,4005 Hill Ave,0,1,0,0,0,N/A,603,-83.6357165987196,41.6377853051723
2484760,2022-12-19T05:00:00Z,Ohio,Toledo,800 block of Lincoln Ave,0,1,0,0,0,N/A,604,-83.5631655841358,41.6574621987501
2484758,2022-12-18T05:00:00Z,Ohio,Toledo,5860 Lewis Ave,0,1,0,0,0,N/A,605,-83.5651685496399,41.7225629333979
2484755,2022-12-18T05:00:00Z,Ohio,Toledo,950 E Alexis Rd,1,0,0,0,1,N/A,606,-83.5235617046302,41.7193908438352
2482467,2022-12-15T05:00:00Z,Ohio,Toledo,3100 block of Scottwood Ave,0,1,0,0,0,N/A,607,-83.5599409906936,41.6790616624585
2477381,2022-12-08T05:00:00Z,Ohio,Toledo,400 block of Platt St,1,0,0,0,0,N/A,608,-83.5191531388301,41.6459520152239
2475633,2022-12-06T05:00:00Z,Ohio,Toledo,Woodruff Ave and Hawthorne St,1,0,0,0,0,N/A,609,-83.580543977499,41.6599269825426
2475193,2022-12-05T05:00:00Z,Ohio,Toledo,800 block of Underwood Ave,1,0,0,0,0,N/A,610,-83.6168814110533,41.6486634986912
